"Date","waterYear","waterDay","hru_1","hru_2","hru_3","hru_4","hru_5","hru_6","hru_7","hru_8","hru_9","hru_10","hru_11","hru_12","hru_13","hru_14","hru_15"
"2021-08-01",2021,305,4.60519698303249,4.8475832198351,4.05565862017023,4.84753603922448,5.14350729397504,3.86690699069873,4.45367828635215,4.59346532306045,4.07766252596473,4.26030652840126,4.48064012218612,3.91622012810711,3.65884814327096,2.00303213716586,3.29783662905088
"2021-09-01",2021,336,3.0615603719958,3.16583873312562,2.71696386741874,3.18864119630693,3.34193770423841,2.45621218883411,2.8800720931795,3.2236101077826,2.55899990187665,2.55701918616423,2.86896467331926,2.74297207414928,2.62639440807081,1.62378604120364,2.30648271959438
"2021-10-01",2022,1,2.17715355411758,1.91395497692522,2.02056250756084,2.04679106542121,2.14490055019483,1.51278968243497,1.90148110973299,2.05151797777662,1.6724302654655,1.55375027969542,1.78233339360163,1.5044427516218,1.57807836188464,1.09337163256125,1.5489434555388
"2021-11-01",2022,32,1.32488012643958,1.14828325828319,1.11455647869313,1.14440623457371,1.38070316040844,0.625710617587635,1.0314282508185,1.19090485113503,0.952844553697837,0.785203993086049,1.06670310094152,0.901861372797568,0.978432745994872,1.0544355231362,1.01492724494614
"2021-12-01",2022,62,0.733014406167218,0.656823246370274,0.576292381488174,0.596722604652033,0.86159497050447,0.296426920115971,0.592598545103828,0.621738235944024,0.480637682055214,0.373021955060236,0.551406500751146,0.426505410323153,0.457485634537621,0.636446676754366,0.439149948091662
"2022-01-01",2022,93,0.176638263182506,0.290936956461581,0.182806068026718,0.202811247081953,0.266181819817402,0.15229789777662,0.247094326117764,0.289085525754379,0.201184508426641,0.140623236653082,0.164989018507532,0.283513223804646,0.296685792107317,0.65546118459869,0.219399139891726
"2022-02-01",2022,124,0.597416490508052,0.617813411926963,0.425255308635995,0.638514157859593,0.649911254024388,0.622684003345568,0.616480310357946,0.688249453074417,0.694304601230915,0.681659647965883,0.622741990770145,0.629686523118075,0.618631078320416,0.866152540005619,0.768339564957342
"2022-03-01",2022,152,2.133013398273,1.29347837757635,1.88725486864831,1.39389787332517,1.50567594288926,1.67972501178865,1.46608893377225,1.14188434765014,1.16766653256828,1.18927599092628,1.35519016971857,0.943600826486565,1.07235683060345,0.940846423092464,0.929277210027367
"2022-04-01",2022,183,3.66301467708757,2.67300997860438,2.98221593934011,2.50129851880868,2.75178626240557,1.99197224418054,2.56015143523584,2.6311711071214,2.1100601886961,1.79397906226755,2.28470745705986,1.17159630039854,1.88602419691673,1.09606065853619,2.44848916140416
"2022-05-01",2022,213,4.17510056739024,4.2406588133321,3.52229367309968,3.99567017941432,4.3339256572917,2.41769915362649,3.83217538317932,4.8145889585519,3.55096065115696,2.95178354536803,3.73078388851572,3.62024876354419,3.5350520732947,2.58251875122085,3.77123330140767
"2022-06-01",2022,244,4.86606092482767,5.07827676260091,3.79090318540099,5.07638598869446,6.10713570335219,3.64308898222926,5.01464985289135,5.22171395755785,3.90475232732397,4.42042161819268,4.95239535706476,4.09966197598259,4.16379574198666,4.24166127440666,4.22775772344383
"2022-07-01",2022,274,5.14934505131503,5.23143606898795,4.41952232401488,5.29388928918554,6.05249809005991,3.48616740917002,4.97112848082342,5.31191073002089,3.87455815452721,4.86956470096572,5.03985820671602,3.98211265767019,3.80793461725096,2.76302594840116,4.0049013482434
"2022-08-01",2022,305,4.72704080908358,4.66141966136571,4.18479378007133,4.60662204618484,5.29982747012502,4.12572725364014,4.24654636434696,4.44392183726787,3.89820542260158,4.29353860378548,4.51089073206051,3.74033773552149,3.62032650471531,2.47764071919454,3.72982039636928
"2022-09-01",2022,336,3.58875179106415,3.69922776361215,3.0956177171118,3.67127079203234,3.91533825051664,3.12168067728238,3.43593022675815,3.71985041852184,3.07973413359744,3.20841118197261,3.38912078183554,3.24713684736189,2.99321296987023,1.73465284958719,2.60963577764008
"2022-10-01",2023,1,2.11723039157642,1.95469895818696,1.9102134486214,1.82184076240647,1.93381126808081,1.34498813103702,1.68757048596123,1.87117778744914,1.4356493740556,1.39540829819015,1.67597630102782,1.76182606940958,1.41598877203532,0.914874418511813,1.38072659841979
"2022-11-01",2023,32,1.04103259316443,0.880372253341178,0.873289480887328,0.846178505757505,0.941720894654342,0.517207988517682,0.791400354326358,0.865526437098057,0.656007864439041,0.562454273894987,0.757563605681562,0.789313926790506,0.663773971196246,0.652105001236232,0.622785387457837
"2022-12-01",2023,62,0.728154059666977,0.628796605543831,0.582120135084073,0.577000366924978,0.629983258496001,0.315398903856237,0.632257629849253,0.645797809628913,0.521271892399579,0.376844263999176,0.451869494261083,0.543891808742446,0.587217329141996,0.724368951787939,0.524657984002003
"2023-01-01",2023,93,0.472171719894082,0.516374306568914,0.34850506180669,0.387537779687449,0.450224821082452,0.341002362319456,0.525309737952614,0.526931573892011,0.393958297283383,0.373982588000158,0.322643766590983,0.434373925549808,0.519156746242558,0.465680329962058,0.514161254034409
"2023-02-01",2023,124,0.759642128132016,0.601703462001446,0.788964193751855,0.398128040185071,0.417547303058599,0.253951062470098,0.417727534298578,0.472550209260822,0.274437325798756,0.295551336751017,0.284841921498734,0.129111613547447,0.141326076558941,0.140496733663779,0.181600402855371
"2023-03-01",2023,152,0.526286706456371,0.713788394728984,0.294971340561248,0.806090738358491,0.855927430711925,0.404669108915662,0.675949992976832,0.592114919920348,0.514655636860252,0.705388096584826,0.556141958447914,0.660893784917525,0.565235522256812,0.252258312457849,0.69735568834839
"2023-04-01",2023,183,3.15669599956355,1.49521034338732,2.46173241103504,2.11458739677851,1.85266317897323,2.42195568844001,1.76560901754993,1.61601729900646,1.63571535464739,1.95045072496291,1.63421485746566,1.54100870885184,1.49210715040552,0.471010577056606,1.37571354942814
"2023-05-01",2023,213,4.55481479017111,3.18552486372566,4.36598388726922,3.13027429372458,3.82687455684288,3.55005214541975,2.22506615801005,2.60927047762473,1.64392893739541,2.49251214398796,3.27459407050323,1.87860298992019,1.94096561029168,1.28520609668563,1.40441309236712
"2023-06-01",2023,244,5.23068299953626,5.42912796380446,4.76351544924524,5.39334980657055,6.24129651769177,4.83557843554562,5.06881852359702,5.41989172921966,4.44290341792774,5.03050243810541,5.53343461306352,4.69541451711644,3.88030130753351,1.64582604532302,4.1472883781923
"2023-07-01",2023,274,5.58119424579119,6.23690542359634,4.68512116722594,6.0898165798552,6.7519472445366,4.69658479051768,5.77896021884132,6.14705630810477,4.96881461840438,5.46915505726324,5.81653634256196,5.08577937949399,4.588165377197,2.50171389707207,4.43848895144998
"2023-08-01",2023,305,4.6638010620698,4.98959982021358,4.54735580774872,5.02933574867248,5.13660720732121,3.17376758402067,4.63311863981465,4.85755868209897,4.09719959098919,3.9254084968982,4.49619462118627,3.18605578787103,3.22324328375424,2.19811979709196,3.53124314111801
"2023-09-01",2023,336,3.45448660418036,3.53010195508125,2.95119200260023,3.51116272728605,3.8304403300334,2.08570664788131,3.260392500121,3.44966899675649,2.82666179455315,2.57186162326675,3.0530247758085,2.87309408705237,2.71160181766579,1.73616347769894,2.33826160983585
"2023-10-01",2024,1,2.37382531507355,2.18451928111498,2.16402378831647,2.14054474718211,2.24277924876222,1.54890483145384,1.99883316821431,2.24705836456905,1.80174045840183,1.66230276818868,1.92227943613782,2.09332533692351,1.92815602809952,1.4909171368944,1.88124190061229
"2023-11-01",2024,32,1.06938299829798,1.01251752346452,0.85234700331046,0.974103969489956,1.08424055577306,0.452661252109624,0.888593150522546,1.08858204327544,0.775297175732369,0.580519552592044,0.8017014025758,1.002339820972,1.04329734185794,0.942544341013388,0.856154746209625
